Name,Division_Title,Division_Record,Status,Age,Height,Weight,Reach,Leg_Reach,Octagon_Reach,Trains_at,Fighting_Style,Total_Fights,Wins,Losses,Draws,Win_Percentage,Title_Defenses,Former_Champion,Fight_Win_Streak,Octagon_Debut,Wins_by_KO_TKO,Wins_by_SUB,Wins_by_DEC,First_Round_Wins,Sig_Strikes_Landed,Sig_Strikes_Attempted,Striking_Accuracy,Striking_Defense,Sig_Strikes_Landed_Per_Min,Sig_Strikes_Absorbed_Per_Min,Average_Sig_Strikes,Sig_Strikes_Head_Pct,Sig_Strikes_Body_Pct,Sig_Strikes_Leg_Pct,Takedowns_Landed,Takedowns_Attempted,Takedown_Accuracy,Takedown_Defense,Takedown_Avg_Per_15_Min,Submissions,Submission_Avg_Per_15_Min,Knockdowns,Knockdown_Avg,Average_Fight_Time,Control_Time,Event_1_Headline,Event_1_Date,Event_1_Result,Event_1_Time,Event_1_Method,Event_2_Headline,Event_2_Date,Event_2_Result,Event_2_Time,Event_2_Method,Event_3_Headline,Event_3_Date,Event_3_Result,Event_3_Time,Event_3_Method,Country,Place_of_Birth,Nickname,Stance,Sig_Str_Landed_Per_Min,Sig_Str_Absorbed_Per_Min,Sig_Str_Defense,Win_by_KO_TKO,Win_by_DEC,Win_by_SUB,Sig_Str_Head_Pct,Sig_Str_Body_Pct,Sig_Str_Leg_Pct
RonStallings,Light Heavyweight Division,0-0,Active,33.0,"6' 2""",205 lbs,,,,Munich MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Heavyweight Division,0-0,Active,32.0,"6' 2""",246 lbs,"75""",,,Spitfire Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,17,28,60.7,39.3,17.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Featherweight Division,0-0,Active,36.0,"5' 6""",145 lbs,"71.5""",,,City Kickboxing,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,2035,3402,59.8,40.2,2035.0,,,,,,31,0,0,0,0.0,0,0.0,6,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Heavyweight Division,0-0,Active,36.0,"6' 7""",254 lbs,"80""",,,Strela Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1461,2360,61.9,38.1,1461.0,,,,,,10,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Lightweight Division,0-0,Active,40.0,"6' 3""",155 lbs,"74""",,,K Dojo,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Women's Strawweight Division,0-0,Active,34.0,"5' 2""",115 lbs,"63""",,,MMA-KEGI,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,241,472,51.1,48.9,241.0,,,,,,6,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,nan Division,0-0,Active,,"5' 9""",170 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Heavyweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,25,59,42.4,57.6,25.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Light Heavyweight Division,0-0,Active,46.0,"5' 7""",205 lbs,,,,Chute Boxe,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,9,13,69.2,30.8,9.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,nan Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,0.0,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Flyweight Division,0-0,Active,35.0,"5' 5""",125 lbs,"67.5""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1161,2126,54.6,45.4,1161.0,,,,,,40,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Heavyweight Division,0-0,Active,34.0,"6' 2""",261 lbs,"75""",,,Lion Club,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Women's Flyweight Division,0-0,Active,31.0,"5' 5""",126 lbs,"66""",,,Lobo Gym MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1640,2910,56.4,43.6,1640.0,,,,,,6,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Women's Strawweight Division,0-0,Active,29.0,"5' 4""",116 lbs,"67""",,,Ribas Family,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,128,298,43.0,57.0,128.0,,,,,,4,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Women's Flyweight Division,0-0,Active,40.0,"5' 6""",135 lbs,"68""",,,Combat Sports Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1450,2417,60.0,40.0,1450.0,,,,,,12,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Women's Bantamweight Division,0-0,Active,34.0,"5' 9""",145 lbs,"68.5""",,,Team Quest -Portland,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Light Heavyweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,30,45,66.7,33.3,30.0,,,,,,0,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Featherweight Division,0-0,Active,37.0,"5' 10""",145 lbs,"73.5""",,,MMA LAB,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1799,3342,53.8,46.2,1799.0,,,,,,13,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Women's Strawweight Division,0-0,Active,46.0,"5' 3""",115 lbs,"63""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,214,341,62.8,37.2,214.0,,,,,,7,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Lightweight Division,0-0,Active,29.0,"5' 8""",155 lbs,"73""",,,Astra Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,nan Division,0-0,Active,38.0,"5' 9""",145 lbs,,,,Nevt,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Featherweight Division,0-0,Active,33.0,"5' 7""",145 lbs,,,,Chosen Few Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Lightweight Division,0-0,Active,29.0,"6' 2""",155 lbs,"74""",,,Australian Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,22,43,51.2,48.8,22.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Heavyweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,36,55,65.5,34.5,36.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Lightweight Division,0-0,Active,47.0,"5' 8""",155 lbs,"66""",,,Team Sityodtong,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Welterweight Division,0-0,Active,34.0,"5' 11""",171 lbs,"72""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1536,3491,44.0,56.0,1536.0,,,,,,6,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Middleweight Division,0-0,Active,35.0,"6' 4""",226 lbs,"81""",,,UFC Gym Winter Springs,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Welterweight Division,0-0,Active,37.0,"5' 11""",170 lbs,"76""",,,ATS Team Tres Rios,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Light Heavyweight Division,0-0,Active,38.0,"6' 4""",205 lbs,"79""",,,Teixeira MMA & Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,864,1282,67.4,32.6,864.0,,,,,,1,0,0,0,0.0,0,0.0,7,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Bantamweight Division,0-0,Active,33.0,"5' 6""",126 lbs,"65.5""",,,Team Oyama,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,557,1022,54.5,45.5,557.0,,,,,,12,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Lightweight Division,0-0,Active,38.0,"5' 11""",156 lbs,"73""",,,Drysdale Jiu-Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,110,213,51.6,48.4,110.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Light Heavyweight Division,0-0,Active,,"6' 3""",185 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Welterweight Division,0-0,Active,45.0,"6' 2""",170 lbs,"74""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Bantamweight Division,0-0,Active,41.0,"5' 6""",135 lbs,"71""",,,Team Hurricane Awesome,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Featherweight Division,0-0,Active,37.0,"5' 8""",135 lbs,"70""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,40,102,39.2,60.8,40.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Welterweight Division,0-0,Active,34.0,"5' 11""",171 lbs,"72""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1536,3491,44.0,56.0,1536.0,,,,,,6,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Lightweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,69,101,68.3,31.7,69.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
YanXiaonan,Bantamweight Division,0-0,Active,36.0,"5' 8""",135 lbs,"70""",,,Glendale Fighting Club,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Middleweight Division,0-0,Active,34.0,"5' 9""",186 lbs,"74""",,,Fight Club Scorpion,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,60,87,69.0,31.0,60.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Strawweight Division,0-0,Active,33.0,"5' 3""",115 lbs,"62""",,,Fusion X-Cel,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,342,738,46.3,53.7,342.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Bantamweight Division,0-0,Active,19.0,"5' 10""",135 lbs,,,,Life MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Light Heavyweight Division,0-0,Active,28.0,"6' 3""",205 lbs,"77""",,,Hard Drive MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Heavyweight Division,0-0,Active,45.0,"6' 4""",255 lbs,"80""",,,Elevation Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,942,1210,77.9,22.1,942.0,,,,,,10,0,0,0,0.0,0,0.0,10,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Flyweight Division,0-0,Active,40.0,"5' 4""",125 lbs,"66""",,,Fight Nights Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Featherweight Division,0-0,Active,35.0,"5' 7""",145 lbs,"71""",,,Serra-Longo Fight Team ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1916,3108,61.6,38.4,1916.0,,,,,,47,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Bantamweight Division,0-0,Active,29.0,"5' 5""",135 lbs,"66""",,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Middleweight Division,0-0,Active,54.0,"6' 0""",200 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Flyweight Division,0-0,Active,33.0,"5' 8""",127 lbs,"69""",,,Chute Boxe,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,257,385,66.8,33.2,257.0,,,,,,6,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Welterweight Division,0-0,Active,33.0,"5' 7""",155 lbs,"70""",,,Tigre MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Lightweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,26,28,92.9,7.1,26.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Heavyweight Division,0-0,Active,35.0,"6' 3""",255 lbs,"76.5""",,,Team Rubao Carioca BJJ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,111,188,59.0,41.0,111.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Light Heavyweight Division,0-0,Active,37.0,"6' 0""",206 lbs,"76""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,746,1257,59.3,40.7,746.0,,,,,,5,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Flyweight Division,0-0,Active,39.0,"5' 7""",125 lbs,"65""",,,St. Charles MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GuangyouNing,Light Heavyweight Division,0-0,Active,32.0,"6' 2""",205 lbs,"77""",,,Pura Vida BJJ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Heavyweight Division,0-0,Active,31.0,"6' 3""",262 lbs,"75.5""",,,Fusion X-Cel,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Welterweight Division,0-0,Active,35.0,"6' 0""",155 lbs,"74""",,,Lobo Gym MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,Heavyweight Division,0-0,Active,33.0,"6' 2""",265 lbs,"74""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,83,260,31.9,68.1,83.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,nan Division,0-0,Active,42.0,"5' 9""",145 lbs,"68""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,247,336,73.5,26.5,247.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Lightweight Division,0-0,Active,38.0,"5' 10""",156 lbs,"70""",,,Serra-Longo Fight Team ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,811,1952,41.5,58.5,811.0,,,,,,8,0,0,0,0.0,0,0.0,7,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Light Heavyweight Division,0-0,Active,31.0,"5' 8""",205 lbs,"67.5""",,,Legacy Jiu-Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Women's Strawweight Division,0-0,Active,33.0,"5' 3""",115 lbs,"64""",,,Scorpion Fighting System,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,319,579,55.1,44.9,319.0,,,,,,5,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Women's Strawweight Division,0-0,Active,38.0,"5' 4""",116 lbs,"65""",,,Marajo Brothers Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,472,798,59.1,40.9,472.0,,,,,,10,0,0,0,0.0,0,0.0,6,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Women's Bantamweight Division,0-0,Active,37.0,"5' 8""",135 lbs,"69""",,,Team Nunes,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1263,2187,57.8,42.2,1263.0,,,,,,38,0,0,0,0.0,0,0.0,8,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Women's Strawweight Division,0-0,Active,31.0,"5' 3""",116 lbs,"66""",,,Ribas Family,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1237,2365,52.3,47.7,1237.0,,,,,,22,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AmarSuloev,Middleweight Division,0-0,Active,48.0,"5' 9""",185 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,41,103,39.8,60.2,41.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Welterweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,40,50,80.0,20.0,40.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Welterweight Division,0-0,Active,45.0,"5' 11""",185 lbs,,,,Nova Uniao ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Welterweight Division,0-0,Active,27.0,"6' 1""",170 lbs,"74""",,,13 Legion MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Flyweight Division,0-0,Active,31.0,"5' 5""",125 lbs,"68""",,,Fight Ready,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,334,794,42.1,57.9,334.0,,,,,,8,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Heavyweight Division,0-0,Active,41.0,"6' 3""",250 lbs,,,,AKA Thailand,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Welterweight Division,0-0,Active,44.0,"5' 11""",170 lbs,"75""",,,Xtreme Couture,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,759,1488,51.0,49.0,759.0,,,,,,5,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Featherweight Division,0-0,Active,39.0,"5' 5""",135 lbs,"70""",,,Babuino Gold Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,168,533,31.5,68.5,168.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Middleweight Division,0-0,Active,50.0,"6' 2""",185 lbs,"77""",,,Team Nogueira,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1248,1915,65.2,34.8,1248.0,,,,,,6,0,0,0,0.0,0,0.0,21,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Welterweight Division,0-0,Active,34.0,"6' 1""",170 lbs,"73.5""",,,Vasteras Fight Club,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,202,251,80.5,19.5,202.0,,,,,,10,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Light Heavyweight Division,0-0,Active,36.0,"6' 0""",170 lbs,"76""",,,EFL Martial Arts Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,nan Division,0-0,Active,46.0,"6' 1""",205 lbs,,,,J-Sect,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,0.0,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,Welterweight Division,0-0,Active,37.0,"5' 11""",170 lbs,"73""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,Women's Flyweight Division,0-0,Active,36.0,"5' 6""",126 lbs,"69.5""",,,Karate Mafia,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1193,2339,51.0,49.0,1193.0,,,,,,22,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,Heavyweight Division,0-0,Active,46.0,"6' 3""",245 lbs,"77""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1829,3695,49.5,50.5,1829.0,,,,,,6,0,0,0,0.0,0,0.0,10,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,Middleweight Division,0-0,Active,48.0,"6' 0""",185 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RobMacDonald,Welterweight Division,0-0,Active,39.0,"6' 1""",170 lbs,"76""",,,Team Tooke,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,450,786,57.3,42.7,450.0,,,,,,3,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Lightweight Division,0-0,Active,39.0,"5' 11""",155 lbs,"70""",,,Indy Boxing & Grappling,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,181,271,66.8,33.2,181.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
